month,Azuay,Bolivar,Carchi,Ca?ñar,Chimborazo,Cotopaxi,El Oro,Esmeraldas,Galapagos,Guayas,IMBABURA,Loja,Los Rios,Manabi,Morona Santiago,Napo,Orellana,Pastaza,Pichincha,Santa Elena,Santo Domingo de los Tsachilas,Sucumbios,Tungurahua,Zamora Chinchipe
7/1/2006,26.32561234,27.28176232,30.21014459,27.84192506,28.18078815,27.1721699,14.81067197,31.70624693,13.05764821,21.08810686,29.02878072,17.94843397,25.81035696,24.63799228,31.3529157,29.25393779,37.05420783,36.50120645,29.12234059,16.90037696,26.71144709,35.25648685,25.95720424,27.44056267
8/1/2006,27.40714267,27.97709989,31.50517026,29.32821102,30.15323423,28.31191538,16.7437259,32.17264206,13.56822695,23.78764586,30.51811269,19.62342321,26.57336021,26.87665345,32.02952217,30.16608649,37.27246613,36.47706258,30.15596762,21.39583819,27.07812531,35.73494514,27.80354748,27.68239734
9/1/2006,27.4367471,27.76276,32.41771158,29.60970988,30.4919101,28.40423269,17.20238926,33.64445855,15.06940686,23.49851522,31.22669687,20.28806199,25.39180656,27.24194895,32.67974048,31.0411554,38.2523076,37.73134472,30.65753492,21.70409981,27.35183396,36.32173482,28.04711125,27.66987183
10/1/2006,26.1307846,27.40941035,32.37939701,28.85299787,30.58772097,28.48566165,14.08174537,32.048784,13.86094058,20.42210514,30.77242115,18.42783212,23.11358992,24.10523861,32.08551162,31.24795456,38.19737599,37.4963097,30.35462806,18.3373379,26.0339623,36.37684652,28.47391434,25.78561955
11/1/2006,29.95213614,30.99046222,35.61725199,32.08362082,33.19301111,32.45032922,20.46927996,35.79429052,13.8720864,25.90587517,34.46459531,23.38968678,28.48881998,29.57339946,34.48743531,33.51927975,39.08808202,38.5172277,34.29891075,22.07260499,30.79653766,38.1317055,31.64400435,29.14857393
12/1/2006,30.046838,31.12713274,34.520958,31.85370961,32.65405246,31.64612945,20.56220694,34.4724228,13.99039943,25.61895801,33.0906186,24.4937413,28.66184752,28.77628298,34.81148427,33.10594872,39.04687696,39.0426079,32.98723612,20.92207142,29.7994202,37.74343206,31.00414195,30.52023557
1/1/2007,28.59987543,30.61692475,33.09703675,30.78011999,31.12808976,30.57640168,18.72118397,34.35257155,18.69023265,25.68336991,31.97504012,22.41095092,28.89211053,29.32926127,33.09390969,30.97638341,37.42253914,37.65320602,31.9060461,22.50767435,29.62209472,35.75605594,29.13024847,28.69740241
2/1/2007,30.16940131,31.60407366,33.09132597,32.2867431,32.17776285,31.69120491,21.00261794,35.05018646,21.81571846,27.59698675,32.16971572,24.25262585,30.80605198,31.75410597,33.6427234,31.47134026,36.22937201,36.87727048,32.61775984,24.22626432,30.94598289,34.57003119,30.12624182,30.12661458
3/1/2007,32.02638798,33.4636907,34.79020218,34.21733747,33.49641042,33.30157501,23.48675413,36.61073533,20.33137152,32.56436372,33.88491267,26.43576218,34.2154456,35.34939644,35.1142257,33.2048547,39.21051415,39.09134146,34.2419418,29.46374744,32.82572076,37.40971541,31.36101217,31.57856044
4/1/2007,32.77625848,34.08181238,36.00255908,34.94897263,34.44483941,33.8964716,24.09466062,37.29553201,17.53025869,33.04639974,34.89832344,27.29929788,35.23909603,36.28445918,36.10926142,34.13747842,39.52270998,39.37595999,35.00737807,27.99496746,33.2508169,38.41806309,32.45805111,32.57383607
5/1/2007,31.08625214,32.92586731,35.36294084,33.70284962,33.28745549,32.76281522,19.5877729,37.12594766,15.14287687,29.3175382,34.24599306,23.14931885,34.01753196,33.85566897,35.09280767,33.06833515,38.75100055,38.65719378,34.27706197,22.26849164,32.55554751,37.52554649,31.06107453,30.81011197
6/1/2007,32.1111171,32.96280231,34.13227473,33.85276851,32.85355637,31.91042111,22.95498312,36.02866172,14.45548189,31.73658021,33.01009871,25.25609182,34.58681248,34.46823993,34.93962754,32.75259013,38.8544855,38.69384749,33.27196652,24.90662391,31.26895214,37.58278525,30.43900115,31.97913085
7/1/2007,29.02373644,30.25911634,31.40750111,30.79414701,29.90528644,28.82144473,17.97237858,33.42860178,13.4701552,27.3239828,30.12085295,20.68315418,31.43160996,30.6015508,32.63899926,30.2641026,37.20316464,37.02089895,30.29360931,21.88964426,28.35773239,35.69995543,27.3173818,29.32224732
8/1/2007,27.8074912,29.23227834,31.67483814,29.8601396,29.7772022,28.81610673,17.00625365,33.39792962,12.84847134,25.83938479,30.24113824,20.31052138,29.28597849,30.03685029,31.57482708,30.06601961,36.90878947,36.57264627,30.42080511,22.71803627,28.10619057,35.29128107,27.41796697,28.25164464
9/1/2007,28.04372913,29.16306432,31.78485331,30.61267382,30.81967429,29.07566282,16.32915113,31.9992778,12.94688214,23.85907064,30.32432755,20.21309564,27.34216143,26.98195726,32.51190876,30.77517735,37.70557774,37.25974156,30.52324157,20.01972803,27.09922042,36.15987182,28.09740435,28.25911398
10/1/2007,29.11842458,29.60538593,33.47892074,31.37152311,31.46868397,30.31363406,18.86555062,32.69708024,13.93062392,26.05368939,31.76919707,21.84585172,27.40008402,28.43029233,33.23343278,32.26286317,38.53305709,38.12180348,31.94057341,23.70995039,28.03758951,37.20741521,29.29653593,29.08948531
11/1/2007,30.88775327,31.33550291,34.01803751,32.67210112,32.76536569,31.87137522,21.0646817,33.33711691,12.74837692,26.6662525,32.60262246,24.48262506,29.14781491,29.77883381,34.85923416,32.93581478,38.92256843,38.93448073,32.93645415,23.03815226,29.73641513,37.59081915,30.9190022,31.49893854
12/1/2007,29.87308851,30.8894811,34.11112162,31.91463966,32.06609317,30.99578126,19.06811801,33.24996437,14.42481136,26.12797344,32.59735038,21.93649408,28.58138984,29.13544738,34.14127286,32.97185335,38.46392092,38.48980029,32.41342607,22.53556864,28.77454373,37.39159021,30.23152475,29.094665
1/1/2008,30.66886019,32.44723753,34.18726469,33.08186476,32.95283727,32.47065609,21.02720977,35.36383087,17.02401233,30.23092641,33.11833395,23.65917254,32.04816106,33.78174661,34.29025591,32.55806792,37.70904905,37.90709074,33.50511457,27.3938898,31.12622036,36.49629914,31.0715957,29.84299397
2/1/2008,32.20102432,33.69908047,33.87283842,34.08762973,33.60188429,33.26790386,24.5581947,35.97297707,22.7184786,33.4079067,33.05403769,26.92938642,34.43045411,36.82556483,35.16269606,33.27182401,38.00541035,38.43170922,33.88382598,31.32628226,32.24179236,36.51004051,31.78516238,31.7454214
3/1/2008,34.11908866,34.97442356,35.47992091,35.90452677,34.87073522,34.03799792,28.82005211,36.9862281,26.41358303,38.00445332,34.51868758,31.91915221,36.93948383,39.17778929,36.01781154,33.42935383,38.57031287,38.8409963,34.63211569,36.15170046,33.00583314,37.41538728,32.75571255,34.18344473
4/1/2008,33.36406067,34.18241734,35.25922699,35.17928606,34.11807999,33.64276554,26.95142791,36.33726469,22.84324951,36.7935789,34.20337195,30.73572238,36.30808343,37.49264874,35.79683585,33.49436805,39.05898118,39.09949612,34.43174187,33.03662723,32.79279571,37.86258663,32.21407599,33.30058806
5/1/2008,32.54495142,33.27428814,35.18228854,34.45031703,33.31184811,32.69635614,24.64168662,36.46341052,18.85523938,34.91626714,33.98735595,28.07016384,35.21231899,35.93969072,35.24397524,33.14670372,39.18314421,38.95697824,34.00590104,29.76997785,31.92798727,37.84012232,31.14979405,32.58625797
6/1/2008,32.27126541,32.70266097,34.91380299,34.22483123,33.05114805,32.22708258,23.73900516,36.23648575,16.75435971,33.13818925,33.86057171,27.04407659,34.18112429,34.45906158,35.05968578,32.78670085,38.78797985,38.5565837,33.88533565,26.89642247,31.45774256,37.48081578,30.68183187,32.52502341
7/1/2008,30.95444669,31.57244589,33.65357202,33.06769111,32.22140252,30.88556111,20.99592714,35.63367761,16.16382348,29.70720297,32.38181147,24.47250034,32.39851677,31.489457,34.21056902,31.72849997,38.21401454,37.93480245,32.52950672,23.13714532,29.97488215,36.68642637,29.51829418,31.32741014
8/1/2008,30.0119231,31.19605985,32.9165602,32.23248069,31.68899076,30.57535668,19.28922063,35.13192602,14.5426153,28.21548353,31.41990209,22.78614388,31.59533511,30.21445395,33.3196478,31.3234222,37.88664005,37.49178522,31.92699195,21.82763653,29.49044719,36.34184381,29.24779672,30.26688775
9/1/2008,29.25647762,30.85214805,33.28419091,31.54472391,31.39578688,30.76772509,17.73687285,34.99236309,14.41087148,26.07533617,32.15246392,21.73130923,30.699721,29.26993581,33.11493399,31.53415922,37.73534727,37.40251963,32.35594793,20.24486763,29.80018842,36.25421121,29.17802141,29.63762146
10/1/2008,31.30720507,32.32217192,34.33369019,33.23169518,32.72014272,31.9484191,22.00085424,35.30679623,13.94760505,29.05067557,33.12065613,25.64619194,32.69812059,31.2467041,34.33987204,32.57648501,38.56030479,38.2661898,33.2483107,23.37372419,30.70140531,37.2736401,30.50788775,31.65935262
11/1/2008,30.27819612,31.13070622,33.1204114,31.99595621,31.64770632,30.27640229,21.16382084,33.07820051,12.11506818,26.76548266,31.34945518,24.33171771,30.76184927,29.01849096,33.92172389,31.71238385,38.57746065,38.35171718,31.24903588,21.9558022,28.57806704,37.31928094,29.42099615,30.27041349
12/1/2008,29.51691949,30.8349121,33.30839361,31.52475588,31.67457063,30.51524247,19.10807296,33.21726242,12.27113618,24.73936438,31.71525353,22.55623902,29.5992298,28.67270293,33.62514546,31.82248453,37.31918317,37.38319749,31.64143546,19.7792929,28.63186139,36.45323397,29.63350295,29.09210515
1/1/2009,31.68380453,32.82820585,34.50237554,33.70202726,33.59668423,32.54405278,23.05155037,35.54379006,22.47077058,30.43020705,33.23696033,26.54284916,32.52712117,33.97538359,35.3566088,33.57592998,38.82810216,38.88444482,33.46392646,27.4342186,30.88543006,37.47364271,31.58784173,31.54092071
2/1/2009,31.95767194,33.76014556,34.60307924,34.02072324,33.57964769,33.23841982,23.66799687,36.09396361,22.17159809,34.0921568,33.53967432,27.33227347,35.21974267,37.02532595,35.20783355,33.36748153,38.99204875,39.02592476,33.97013027,31.8528596,32.27135485,37.69992277,31.8545258,32.12610501
3/1/2009,32.01057803,33.18383916,33.8694762,34.09458297,32.90509568,32.49930279,23.16221794,35.23100511,14.7672959,33.90568776,32.80016689,27.04695111,34.97427035,36.01457893,35.17019906,32.5721307,38.58635307,38.59960127,33.27212694,30.576483,31.62022078,37.14648278,30.61868279,32.15495106
4/1/2009,32.27815891,33.23568396,34.72515828,33.97249216,33.49274533,32.66365811,23.46463403,35.30479999,19.10585159,31.59826687,33.59472957,28.146608,34.1409362,33.94941218,35.55371376,33.4188676,39.18742873,39.20833127,33.76414161,26.39384593,31.16561617,37.8114792,31.76910155,33.23791752
5/1/2009,30.8023253,31.82581947,34.23904751,32.94972271,31.85859436,31.12642951,19.62436349,35.20542861,16.47094347,29.14404375,32.9755106,24.50931476,32.76109149,31.77488884,34.36073345,32.14476218,38.80367699,38.58925351,32.80728743,23.78586878,30.50795489,37.35582268,29.23715331,31.12756999
6/1/2009,29.37541981,30.81378863,33.62066705,31.79394298,31.27884323,30.37715645,17.02601901,33.99606058,14.27881078,25.35909359,32.36879281,20.9067464,30.7979712,28.00439127,33.98682341,32.1101133,38.97727234,38.6920994,32.3219628,19.13939891,29.34446155,37.25199108,28.57852141,29.63320129
7/1/2009,29.9590664,29.97349483,32.51262449,31.64640797,30.94758494,29.57960449,19.37395234,33.28842609,13.29631766,24.67053581,31.25084953,22.99654907,29.15664511,26.30209847,33.90886771,31.29470164,38.27332045,38.08195167,31.44022247,20.37705333,28.17760724,36.60481175,27.93331578,30.84311475
8/1/2009,27.58165904,28.54696674,31.41445561,29.67413749,29.99688862,28.44306301,15.16355634,32.0105878,12.76244231,21.55769617,30.12633667,19.06853493,26.42001875,23.44274826,32.63479339,30.72963496,37.83515516,37.56557204,30.29790603,17.471989,26.76042402,35.9531695,27.33497233,28.4107181
9/1/2009,26.70539804,27.33213076,30.50523229,28.83810301,28.9597922,27.42816502,14.79400662,30.93648574,12.88544539,21.50671473,28.8607227,18.5841729,25.09545384,23.39851904,31.46883253,29.71606423,36.71451238,36.56949592,29.14351886,18.69245064,25.82976933,34.77948031,26.08541262,27.195127
10/1/2009,26.89338962,27.36528028,31.21608089,29.4121675,30.0603827,28.12739378,14.36685657,29.229145,12.67462122,20.17865061,29.5378447,18.68189746,23.0770802,22.11820144,31.57872564,30.35004808,37.49158935,36.85784906,29.72971043,17.4497701,25.12497093,35.66795339,27.05044287,27.05673396
11/1/2009,25.76078257,28.42865156,32.42945395,28.60969324,30.23003114,29.5382729,13.67095936,30.70378607,11.27879484,20.95044184,30.76393856,17.9290869,24.96906211,23.99254957,31.76307161,31.06017843,37.37525024,37.03364152,30.86876439,18.77639922,26.73420196,36.03639199,28.70486442,25.00957853
12/1/2009,25.69418831,27.76953323,33.26929436,28.04179831,29.19830852,29.31606155,15.38692514,32.31156406,10.65216198,20.98053278,31.95854944,20.102945,24.54075652,24.4291834,31.34728977,30.6940501,37.33108393,37.29088405,31.51301354,17.98504351,27.7035526,35.7235287,27.75097021,25.76494799
1/1/2010,28.35789978,30.47853443,32.35552284,30.62765111,30.93296368,31.05321907,19.48364833,34.00886054,15.08577619,27.67950633,31.46117292,22.68726715,29.97761403,30.4650732,31.98345888,30.51953501,36.48521912,36.77285125,32.08088986,24.89418292,29.97846383,34.26793097,29.04766638,27.59073006
2/1/2010,29.55962004,32.26661652,33.37728748,32.15322058,32.10651717,32.24184246,20.66914557,34.9251121,24.33102052,30.35640242,32.26077578,23.49825375,32.84098917,32.49769948,33.06871077,32.03141621,37.64737134,37.87436138,33.03975015,25.90692371,31.32446669,35.64557048,30.0903199,28.34112838
3/1/2010,31.81693859,33.68565815,34.3217769,34.06647623,33.56701558,32.99523974,25.00523002,36.55376133,27.48238156,35.01759094,33.13048337,27.65155718,35.58396776,38.03518654,35.11948276,32.9469014,38.709025,38.76846419,33.59001458,33.25813463,32.58960883,37.48105348,31.48531929,31.46910933
4/1/2010,32.55083432,34.45603777,35.44905555,34.90902361,33.99564641,33.96229304,24.17150725,37.30566268,19.21979576,36.32893825,34.42055312,26.27949134,36.63806463,38.45807381,34.84304212,33.43331654,38.79673951,38.63938017,34.82944446,32.41818108,33.50806833,37.69717393,31.92163199,31.09340512
5/1/2010,32.39125088,33.50259202,35.04432807,34.78142061,33.99324308,32.83548258,22.69347397,36.1903233,20.97399933,34.63853813,34.00487167,25.6304324,35.35698722,37.3651112,35.50032871,32.93378524,38.50943646,38.5556441,33.98214595,30.42900171,32.15097566,37.39400807,31.59821872,32.09769445
6/1/2010,32.43504458,32.56162651,33.43984046,34.10050038,33.03758508,31.82337154,23.66187023,34.61276965,16.14177171,31.87533097,32.10276351,25.97439827,33.7083933,33.70283879,35.10011911,32.75585124,38.89622203,38.71391314,32.82609869,25.38955893,30.21113376,37.33453323,30.61647726,32.37320176
7/1/2010,30.90383226,31.41465342,33.65881237,32.78043143,31.82739491,30.9388594,20.47797813,35.32126549,14.61587428,29.05446089,32.47431043,23.33175835,32.46844736,32.37923167,34.00742125,31.97064208,38.06698425,37.71149212,32.6481234,22.90460227,30.32239624,36.70741943,29.17845227,31.07488303
8/1/2010,27.05599141,28.40315191,30.04416945,28.2102791,27.97380735,27.72369767,17.11487423,32.18426471,13.93633596,24.44897672,28.89071203,19.73946262,29.14395121,26.89038618,30.19902996,28.67189148,34.58948595,34.39644879,29.55691227,18.45714766,27.28884068,33.37065953,25.49842647,27.36502818
9/1/2010,26.92803942,28.1281771,31.83807098,29.0792018,29.78483061,28.55624798,17.4531483,33.06199225,13.0748281,24.83570434,30.68838134,19.37157853,28.59735336,27.0898114,30.64555213,29.06625874,34.91157772,34.15693315,30.77520279,20.37948335,27.36129548,33.97871105,26.88494248,26.67697261
10/1/2010,26.82524693,27.75895837,32.57699878,28.99873465,29.76762237,28.46953736,17.2696955,32.1029745,13.27629603,23.96057919,31.13642176,19.39076299,27.72662111,26.21370484,30.09833996,29.55884151,35.52865708,34.4107904,30.61166802,19.94234195,26.7025325,34.68663613,26.80929675,26.14184797
11/1/2010,28.69356317,29.25487299,34.27232115,30.29971352,32.14870482,31.03321822,19.43254202,33.69958114,14.17136269,25.40861221,32.77165292,20.74543897,29.34168956,28.27091871,32.67994639,32.34437677,37.88847184,36.8125701,32.75855226,21.13958785,28.45552446,37.22422764,30.51765902,27.20434785
12/1/2010,29.45712586,31.48510931,34.62319818,31.60952332,33.24573167,32.51553482,20.07059809,35.70255723,16.63176063,29.10176512,33.72687979,21.98519705,32.67672822,33.02405186,34.24809144,33.32390033,38.26163998,38.07043566,33.95899645,25.36806461,30.70167148,37.11694777,31.7702224,28.62264237
1/1/2011,29.68296282,30.85464698,33.4418476,31.27317938,31.98741083,31.28035668,20.88512383,34.79010417,19.86233469,28.51950055,31.97238854,22.14296845,32.48646843,32.43340701,33.52239033,32.21686189,36.62974051,36.9448406,32.31763831,24.87587487,30.47081546,35.50950136,29.8581481,28.41964945
2/1/2011,31.27195728,32.31777955,34.40708822,32.43375663,33.3951554,32.88077596,23.3571768,35.45295164,27.96866429,31.1791679,33.20772536,24.95861418,34.27755271,34.93138292,35.00794108,33.18885981,37.48229653,37.95122048,33.80577422,27.58624257,31.77232725,36.55048227,31.86149147,30.90531736
3/1/2011,31.03544545,31.80679989,34.16295806,32.06283395,32.78549537,32.24555427,22.19171456,34.96642124,24.22071041,29.31990106,32.92907338,24.57245937,33.91892803,33.13715343,35.22136153,33.1358056,38.58937788,38.641138,33.14200951,23.50552537,31.29910184,37.41237747,31.25202028,31.41486029
4/1/2011,32.87202257,33.99968657,35.4232684,34.34239016,34.04407458,33.69316255,25.21240614,36.67115151,26.96204011,33.74111472,34.68388227,28.50071848,36.30127476,35.6590842,36.02162413,33.76244246,39.07599095,39.09005311,34.45919236,29.09371376,33.21646886,37.80833883,32.13706137,32.93073048
5/1/2011,29.9995761,30.83844868,33.52846213,31.15983893,31.67247531,31.00407017,20.47688346,34.21710893,21.11811984,27.39266764,32.39563342,22.27172369,32.94811171,29.75089188,34.17884681,32.50278499,38.18291449,37.95062448,32.42722809,20.72714347,29.60598284,36.94179644,29.99223827,29.52588788
6/1/2011,28.60091997,28.72674512,32.21137963,29.89956018,30.75872372,29.14485223,18.51747082,33.26070551,19.95478176,25.07296459,30.88892216,19.11496302,29.86528776,27.31600475,33.47853545,31.39482473,37.87915426,37.39763796,31.15477237,19.68525982,26.91722997,36.31783824,28.48842799,27.97120079
7/1/2011,28.03652391,26.79746164,32.17595694,28.12251585,29.80504128,27.57510399,18.68343722,33.62028047,15.88875547,23.78689794,30.97929592,19.58275753,27.58735164,26.48692522,33.33116797,30.94824747,37.55196944,37.52057422,30.3457772,20.50051565,25.98141348,35.72829142,27.48074574,28.08917558
8/1/2011,26.83732203,26.39795369,30.29497487,27.19311828,29.53770338,27.74978349,17.46837778,31.36392496,14.08564572,22.15052667,29.24911026,18.77443516,26.61184453,23.90964301,31.81881487,30.15980963,36.34969105,36.17318667,29.84537211,18.04549755,25.98488795,34.20846055,27.61365565,26.67839489
9/1/2011,26.77124248,24.77920002,31.63505991,26.38653815,29.22488805,27.05651571,18.29756157,31.40650202,13.13627934,21.49951002,30.40253717,20.28632539,23.68719063,22.77110967,31.40680292,30.06794037,36.0115101,35.92689427,30.10504926,19.15775042,23.97848477,34.31910359,27.32368888,27.69370856
10/1/2011,26.8694932,25.40492254,33.01726388,26.99450605,30.19517973,28.15271096,17.41246631,32.10427331,13.59296453,22.23046755,31.68099858,19.01015517,24.11749597,24.51003744,31.5725723,30.83270547,36.82053199,36.43547552,30.93810911,19.85727197,24.64114578,35.45030799,28.87937976,26.45957916
11/1/2011,27.52175509,24.9335985,32.71754708,27.56529777,31.35011422,28.25420153,18.6387558,30.04200127,13.82143052,21.87102159,30.61827551,20.3874802,22.7176285,24.06129748,33.21113489,32.51268418,38.27776588,37.93597702,30.60298174,18.99079654,23.43623909,36.82913782,30.296957,28.01659253
12/1/2011,27.58713195,26.2260784,32.33159972,28.27767232,31.17444361,28.78685592,17.87166807,30.74677698,13.47102461,22.17499817,30.65865018,20.15747299,24.40578097,24.2402496,33.57685193,31.91825741,38.22145816,38.24996511,30.87040364,18.84206687,24.19011361,36.61525781,29.6730642,27.77386779
1/1/2012,30.26757301,30.74929233,34.06162774,31.73677814,32.51702747,31.81935278,22.81078045,34.82108849,21.48784537,30.64231203,32.86371901,23.98080737,31.63108341,33.28159128,34.52404305,33.09382667,37.74244491,38.29097423,33.22529574,27.93964929,29.9568177,36.40010725,30.41253901,29.85220698
